Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_004.jpg;1.979868;0;0;1.703846;125.6139;103.3482;0.7052861;62.94717;359.8944
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_071.jpg;2.064895;0;0;1.698933;125.6734;103.4672;0.5438175;63.08335;359.909
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_137.jpg;6.074321;0.1012493;0;1.692811;125.7155;103.557;0.4115452;63.54723;359.97
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_205.jpg;2.124959;0.2987175;0;1.691788;125.7579;103.6472;0.2892091;63.92339;0.02370744
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_271.jpg;0;0.09957131;0;1.700996;125.8163;103.7673;0.1502056;64.00493;0.05141925
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_338.jpg;0.09104244;0;0;1.699455;125.8598;103.8574;0.04751752;64.08014;0.0775902
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_404.jpg;0.2076168;0.09665577;0;1.69357;125.9029;103.9474;359.9454;64.16862;0.1043977
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_470.jpg;4.223794;0.2974646;0;1.694256;125.9452;104.0383;359.861;64.39813;0.1528638
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_538.jpg;0.1823223;0.09539105;0;1.699222;126.0024;104.1605;359.8049;64.64069;0.1819384
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_604.jpg;0;0;0;1.695596;126.0458;104.2519;359.7753;64.65778;0.1796911
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_670.jpg;0;0.1975392;0;1.692295;126.0892;104.3433;359.7547;64.65812;0.1710996
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_737.jpg;4.066055;0.1952217;0;1.698496;126.1454;104.4673;359.7675;64.98843;0.2028838
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_804.jpg;4.154896;0;0;1.700682;126.1866;104.5609;359.7906;65.35886;0.2412882
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_871.jpg;8.148335;0;0;1.692045;126.2378;104.6867;359.8226;66.27257;0.3490503
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_47_939.jpg;8.141608;0;0;1.684788;126.2741;104.7813;359.8473;67.06801;0.4455099
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_004.jpg;8.215504;0;0;1.673522;126.3079;104.8763;359.8774;68.05087;0.5660872
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_071.jpg;12.22922;0.09916393;0;1.66639;126.349;105.0037;359.9229;69.55042;0.7558703
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_138.jpg;12.22263;0.09883472;0;1.660662;126.3762;105.1002;359.9705;70.88828;0.9281263
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_205.jpg;8.23656;0;0;1.657437;126.4031;105.1965;0.01218043;71.98072;1.05305
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_270.jpg;4.262873;0;0;1.654028;126.4306;105.2913;-0.005259633;72.68601;1.087343
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_337.jpg;0.2483544;0;0;1.649436;126.4688;105.4169;359.9667;73.00038;0.9931216
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_404.jpg;0;0;0;1.643748;126.4977;105.5106;359.9413;73.02026;0.8907534
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_471.jpg;0;0;0;1.636437;126.5357;105.635;359.897;73.02262;0.7442961
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_537.jpg;0;0.2020641;0;1.631944;126.5642;105.7282;359.8676;73.02311;0.6282415
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_604.jpg;0;0.002451316;0;1.634806;126.5927;105.8215;359.8454;73.02337;0.5100461
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_670.jpg;0;0;0;1.628291;126.621;105.9145;359.82;73.02357;0.3922696
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_737.jpg;0;0.1996755;0;1.625349;126.6588;106.0385;359.7943;73.02389;0.2399008
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_804.jpg;2.012458;0.1994979;0;1.633757;126.687;106.1324;359.7993;73.06376;0.1385259
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_870.jpg;0;0.000914216;0;1.635286;126.7154;106.2265;359.8129;73.09601;0.04177503
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_48_937.jpg;0;0.1017337;0;1.630473;126.7532;106.3516;359.8252;73.09958;359.9225
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_004.jpg;0;0.2999834;0;1.630533;126.7817;106.4457;359.8459;73.09983;359.844
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_071.jpg;0;0.4989923;0;1.645538;126.8202;106.5732;359.92;73.10011;359.7554
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_137.jpg;2.013121;0.2967861;0;1.662956;126.8489;106.6705;0.005569666;73.19903;359.7174
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_205.jpg;6.004334;0.09722541;0;1.671848;126.8754;106.7688;0.0872025;73.61244;359.7397
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_270.jpg;10.00573;0.2972953;0;1.672137;126.8987;106.8677;0.1546781;74.4419;359.8382
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_336.jpg;10.0886;0.2931517;0;1.682659;126.927;107.0013;0.254642;75.73723;0.02479059
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_403.jpg;10.13045;0.09437969;0;1.689313;126.9462;107.1017;0.302652;76.75523;0.1765873
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_470.jpg;14.15819;0.1018118;0;1.682351;126.9618;107.2013;0.2935544;78.02116;0.365305
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_537.jpg;13.00099;0.3015229;0;1.678615;126.9773;107.3337;0.227694;79.96404;0.6566765
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_603.jpg;9.022098;0.102578;0;1.68742;126.9885;107.4332;0.1651739;81.08861;0.83198
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_670.jpg;5.004713;0;0;1.686205;126.9998;107.5321;0.08312695;81.85961;0.9603741
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_736.jpg;1.023139;0;0;1.68465;127.0168;107.6636;359.9662;82.27935;1.032892
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_804.jpg;0;0;0;1.679828;127.0306;107.7622;359.9066;82.3224;1.012438
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_870.jpg;0;0.09817275;0;1.671555;127.0445;107.8611;359.8833;82.31825;0.9421062
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_49_937.jpg;0;0.2980437;0;1.672793;127.0627;107.9938;359.8789;82.31554;0.8342496
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_002.jpg;2.011061;0.09666404;0;1.680211;127.0756;108.094;359.8931;82.4132;0.7589692
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_068.jpg;0;0.1017053;0;1.676742;127.0887;108.1938;359.9016;82.4612;0.6678831
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_137.jpg;0;0.3011369;0;1.678316;127.1064;108.3275;359.924;82.46709;0.5351334
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_203.jpg;0;0.1016259;0;1.685924;127.1197;108.4282;359.9528;82.46731;0.4332697
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_270.jpg;0;0;0;1.682513;127.1329;108.5286;359.9724;82.46725;0.3319096
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_336.jpg;0;0.2004879;0;1.679934;127.1505;108.6623;359.9914;82.4673;0.2009585
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_403.jpg;0;0.3990289;0;1.685213;127.1638;108.7633;0.02255802;82.46738;0.1081365
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_469.jpg;0;0.1985174;0;1.700664;127.1772;108.8653;0.07098258;82.46729;0.02156412
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_535.jpg;0;0;0;1.702232;127.195;109.0012;0.1252108;82.46695;359.9178
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_601.jpg;0;0;0;1.697367;127.2082;109.1023;0.1437505;82.46671;359.8499
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_669.jpg;0;0;0;1.689961;127.2214;109.2029;0.1438586;82.46645;359.7912
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_736.jpg;2.020463;0.2013559;0;1.686992;127.2381;109.3365;0.1257802;82.56514;359.7483
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_803.jpg;2.00019;0.4010457;0;1.69179;127.2494;109.4377;0.1241223;82.83913;359.7574
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_869.jpg;6.000095;0.2010504;0;1.707042;127.2592;109.5399;0.1387566;83.26802;359.8028
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_50_936.jpg;6.030151;0.001655556;0;1.70825;127.2706;109.6762;0.1497748;83.97878;359.9015
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_002.jpg;10.02288;0.09971461;0;1.701462;127.2754;109.7779;0.1352572;84.88184;0.04902232
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_069.jpg;10.00819;0.09898039;0;1.697236;127.2771;109.8793;0.1063756;86.05798;0.2427939
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_136.jpg;10.05151;0;0;1.692829;127.2766;110.0132;0.01889811;87.61611;0.4999129
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_202.jpg;6.019065;0;0;1.688324;127.2763;110.1132;359.95;88.4294;0.6424507
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_269.jpg;2.04668;0.1986192;0;1.684168;127.277;110.2135;359.9116;88.88403;0.7201688
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_336.jpg;0;0;0;1.68506;127.2797;110.3476;359.8801;88.97813;0.7406615
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_403.jpg;0;0;0;1.67985;127.2818;110.4479;359.8611;88.98042;0.7292931
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_469.jpg;0;0.2020333;0;1.674839;127.2838;110.5482;359.8497;88.97872;0.7001679
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_536.jpg;0;0.201665;0;1.681705;127.2864;110.6831;359.8659;88.97761;0.6430701
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_602.jpg;0;0.001037344;0;1.684999;127.2883;110.7844;359.8845;88.97749;0.5892001
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_669.jpg;0;0.100559;0;1.678295;127.2901;110.8852;359.8944;88.9776;0.5283823
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_735.jpg;0;0.300559;0;1.679901;127.2926;111.0202;359.9193;88.97768;0.4395872
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_802.jpg;0;0.0994837;0;1.687492;127.2944;111.1219;359.95;88.97763;0.3695232
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_868.jpg;0;0;0;1.684006;127.2962;111.2233;359.9712;88.97759;0.2983549
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_51_935.jpg;0;0.1990159;0;1.681374;127.2985;111.3582;359.992;88.97763;0.2043806
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_001.jpg;0;0.2008751;0;1.686595;127.3003;111.46;0.01797908;88.97763;0.1363536
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_068.jpg;0;0.0005258024;0;1.689713;127.3021;111.5617;0.04205218;88.97754;0.07174446
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_135.jpg;0;0.1001113;0;1.68487;127.3044;111.6967;0.05517814;88.97742;359.9926
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_202.jpg;2.005992;0.2999834;0;1.684825;127.3054;111.7982;0.06737285;89.07501;359.955
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_268.jpg;2.047226;0.1007662;0;1.693081;127.3047;111.9001;0.08563474;89.40727;359.9579
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_334.jpg;2.058358;0;0;1.689843;127.305;112.0353;0.09218667;89.58843;359.9384
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_401.jpg;0;0.1985363;0;1.685377;127.3055;112.1364;0.08812544;89.63888;359.921
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_468.jpg;1.988253;0;0;1.687687;127.3058;112.2376;0.08299067;89.68386;359.9109
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_535.jpg;6.024703;0;0;1.681896;127.3024;112.3715;0.05272057;90.2738;359.9842
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_602.jpg;10.02134;0.1998318;0;1.675063;127.2961;112.4713;0.01856741;91.15961;0.1154732
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_684.jpg;9.958482;0;0;1.672135;127.2836;112.6039;359.9849;92.67828;0.3469097
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_751.jpg;9.0603;0;0;1.66635;127.2705;112.7363;359.9796;93.84656;0.5244863
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_819.jpg;5.065273;0.1001504;0;1.659319;127.2601;112.8353;359.9887;94.53848;0.6254022
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_884.jpg;9.076334;0.3007034;0;1.659892;127.2479;112.9344;0.005386508;95.28738;0.7360734
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_52_950.jpg;5.091421;0.1014578;0;1.664772;127.2301;113.0661;0.00412989;96.22186;0.8520911
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_018.jpg;9.122472;0;0;1.663233;127.2146;113.1642;359.9918;97.02655;0.9480229
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_084.jpg;9.116148;0;0;1.651221;127.1963;113.2613;359.9924;98.07758;1.057874
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_151.jpg;9.146368;0;0;1.644292;127.1767;113.3579;0.001401136;99.1543;1.1356
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_217.jpg;5.125953;0.1018521;0;1.639743;127.1517;113.486;359.9828;100.1133;1.063991
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_283.jpg;1.230116;0.2966439;0;1.640628;127.1331;113.5828;359.9882;100.4142;0.9458057
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_350.jpg;0;0.09307587;0;1.649385;127.1151;113.6802;-0.003911764;100.4643;0.8087822
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_416.jpg;0;0;0;1.646517;127.0912;113.8095;-0.005616403;100.4699;0.6191025
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_484.jpg;0;0;0;1.642012;127.0733;113.9061;359.9828;100.4704;0.477005
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_550.jpg;0;0;0;1.635457;127.0555;114.0022;359.9621;100.4706;0.3381624
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_616.jpg;0;0.09692577;0;1.629991;127.0317;114.1297;359.9247;100.4708;0.1623818
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_682.jpg;0;0.2986062;0;1.629887;127.0138;114.2257;359.9093;100.471;0.04029362
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_751.jpg;0;0.09957011;0;1.638914;126.9958;114.3224;359.9103;100.471;359.9285
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_818.jpg;0;0;0;1.636056;126.9718;114.4509;359.9061;100.4707;359.7976
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_884.jpg;0;0.2025757;0;1.631509;126.9539;114.5471;359.9021;100.4707;359.7143
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_53_950.jpg;0;0.4008941;0;1.64008;126.9357;114.6442;359.9243;100.4735;359.6512
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_017.jpg;0;0.1998864;0;1.650857;126.9112;114.7752;359.9911;100.4759;359.5914
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_085.jpg;0;0;0;1.654224;126.8927;114.8733;0.0303814;100.4791;359.5679
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_150.jpg;3.971602;0.1985801;0;1.650224;126.8731;114.9708;0.05241992;100.6798;359.5883
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_216.jpg;8.004121;0.1992658;0;1.655529;126.8424;115.1004;0.08453358;101.5494;359.7214
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_283.jpg;4.028232;0.0004713088;0;1.657682;126.819;115.1974;0.10518;102.1381;359.8269
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_352.jpg;4.089266;0.2001528;0;1.654688;126.7883;115.3266;0.1228196;102.601;359.9483
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_417.jpg;4.246909;0.2080349;0;1.65858;126.7634;115.4235;0.1409227;103.1083;0.07139479
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_483.jpg;8.264626;0.0071491;0;1.661756;126.7364;115.5195;0.1502071;103.8287;0.2320099
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_549.jpg;4.32971;0;0;1.653867;126.7094;115.6143;0.1183281;104.486;0.3604023
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_616.jpg;4.343944;0;0;1.649487;126.6741;115.7401;0.04792643;104.99;0.4846833
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_683.jpg;0.3232911;0.1018782;0;1.643593;126.6481;115.834;359.9819;105.1849;0.5439571
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_749.jpg;0;0.09743261;0;1.645146;126.6228;115.9286;359.9425;105.2037;0.5579528
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_816.jpg;0;0;0;1.64174;126.5889;116.0547;359.9011;105.2014;0.5516855
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_883.jpg;0;0.1020913;0;1.63644;126.5635;116.149;359.875;105.1993;0.5303922
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_54_949.jpg;0;0.3022465;0;1.637652;126.5371;116.2436;359.8675;105.3167;0.5144979
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_55_016.jpg;0;0.1017171;0;1.643726;126.5023;116.3706;359.8796;105.3375;0.4641587
C:\Users\sugarbear8oh3\Documents\Udacity_Robotics\RoboND-Rover-Project\new_data\IMG\robocam_2017_08_19_17_12_55_082.jpg;2.100185;0;0;1.642325;126.4756;116.4654;359.8861;105.4396;0.4352833
